clip_id,genre,genre_id,track_path,track_name,clip_path,start_sec,end_sec,duration_sec,segment_idx,track_idx,lyrics_text,lyrics_status,split
hiphop_093_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00093.wav,hiphop.00093,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_093_0.wav,0.0,10.0,10.0,0,93,"I can't do nothing for you, man Go leave ourselves and some man I can't do nothing for you, man You just out of the jelly into a jam",ok,train
hiphop_093_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00093.wav,hiphop.00093,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_093_1.wav,10.0,20.0,10.0,1,93,"Makein' love their wrongness down the right Gonna be get burglared through the night You got thugs your girl and name We sell about a rooftop, plant this down the pro Holdin' down the bullets in the gun",ok,train
hiphop_093_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00093.wav,hiphop.00093,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_093_2.wav,20.0,30.0,10.0,2,93,And the judge might know where it comes up to the dirt And all you try to help them all the camp But they could do nothing for your man And I can't do nothing for your man,ok,train
hiphop_094_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00094.wav,hiphop.00094,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_094_0.wav,0.0,10.0,10.0,0,94,"I got the flavor, yeah, yeah, yeah, yeah, no, no, I can't deny Home for the girls, you can test the fire, the B-E-R-U",ok,train
hiphop_094_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00094.wav,hiphop.00094,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_094_1.wav,10.0,20.0,10.0,1,94,"In the cave, we'll save it and make your body swear cause we got that phone get beaten on the street on your feet, Kenya",ok,train
hiphop_094_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00094.wav,hiphop.00094,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_094_2.wav,20.0,30.0,10.0,2,94,"In your mind over time, you don't have the power to your fact Don't go bring the man up, forget wrong on your body On your skin and soul, have",ok,train
hiphop_095_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00095.wav,hiphop.00095,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_095_0.wav,0.0,10.0,10.0,0,95,...and that's what's going on! But I got more than anything else I could do! But I was just going to need the baby... ...and the just blow! Low! Braw! Keep on coming later. B Б Б Б Б Б Б Б Б Б Б Б Б Б Б Б Б Б,ok,train
hiphop_095_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00095.wav,hiphop.00095,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_095_1.wav,10.0,20.0,10.0,1,95,HEARTS THE FIRST! HEARTS THE FIRST!,ok,train
hiphop_095_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00095.wav,hiphop.00095,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_095_2.wav,20.0,30.0,10.0,2,95,[NO_LYRICS],empty,train
hiphop_096_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00096.wav,hiphop.00096,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_096_0.wav,0.0,10.0,10.0,0,96,[NO_LYRICS],empty,train
hiphop_096_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00096.wav,hiphop.00096,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_096_1.wav,10.0,20.0,10.0,1,96,"It's pretty, we're talking about them, I tried it so high high, come away, I never saved y'all I'm gonna play ball, play ball I don't know if it's a good play, play, play, play, the chance it gets just planned back to back in the place with us",ok,train
hiphop_096_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00096.wav,hiphop.00096,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_096_2.wav,20.0,30.0,10.0,2,96,Like a baseballsen ever attains them in your hardcore. This is the boy holding your right to pick a side to play. It doesn't really owe the referee toatesk.,ok,train
hiphop_097_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00097.wav,hiphop.00097,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_097_0.wav,0.0,10.0,10.0,0,97,"I'm your Yoda, go, go, go and name me, name me, won't let me want to chicken for my 90's celebrate the race. Come to taste, look at my face and they hate me, but they don't want us to face and taste great, you cannot live my life.",ok,train
hiphop_097_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00097.wav,hiphop.00097,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_097_1.wav,10.0,20.0,10.0,1,97,"But I'm treatin' everything from the light, me like I'm holding a knife away, I'm almost like I'm the same with those give a damn, We're gonna flank, I'm both afloat with our credits, why can't we go through the end if I finish the rest?",ok,train
hiphop_097_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00097.wav,hiphop.00097,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_097_2.wav,20.0,30.0,10.0,2,97,It's just one level of thin I'm like a leader Three standards Three standards I'm like D1 Three standards And I'm like D1 Three standards,ok,train
hiphop_098_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00098.wav,hiphop.00098,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_098_0.wav,0.0,10.0,10.0,0,98,[NO_LYRICS],empty,val
hiphop_098_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00098.wav,hiphop.00098,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_098_1.wav,10.0,20.0,10.0,1,98,[NO_LYRICS],empty,val
hiphop_098_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00098.wav,hiphop.00098,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_098_2.wav,20.0,30.0,10.0,2,98,You're gonna jump up. Music hit your heart. Close our eyes and go so. I think you did this thing. Listen to the missing y'all. Swing it while I'm swinging. Hey. Give it what's it getting. No more about you.,ok,val
hiphop_099_0,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00099.wav,hiphop.00099,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_099_0.wav,0.0,10.0,10.0,0,99,[NO_LYRICS],empty,train
hiphop_099_1,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00099.wav,hiphop.00099,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_099_1.wav,10.0,20.0,10.0,1,99,I ain't nobody ever having a brand new jet black guy like human balance since day one And no matter where I go people want to see it next to me they say what's up with D I used to jam all,ok,train
hiphop_099_2,hiphop,4,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/hiphop/hiphop.00099.wav,hiphop.00099,/Users/ashfaquesami/425_project/data/clips_10s/hiphop_099_2.wav,20.0,30.0,10.0,2,99,"Lost the land, the color seein' me from that message When raised hell with his nails and the shells in the blood show Tail after every show We would just kill the mic, live in the life of M.T.",ok,train
jazz_000_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00000.wav,jazz.00000,/Users/ashfaquesami/425_project/data/clips_10s/jazz_000_0.wav,0.0,10.0,10.0,0,0,[NO_LYRICS],empty,train
jazz_000_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00000.wav,jazz.00000,/Users/ashfaquesami/425_project/data/clips_10s/jazz_000_1.wav,10.0,20.0,10.0,1,0,[NO_LYRICS],empty,train
jazz_000_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00000.wav,jazz.00000,/Users/ashfaquesami/425_project/data/clips_10s/jazz_000_2.wav,20.0,30.0,10.0,2,0,[NO_LYRICS],empty,train
jazz_001_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00001.wav,jazz.00001,/Users/ashfaquesami/425_project/data/clips_10s/jazz_001_0.wav,0.0,10.0,10.0,0,1,[NO_LYRICS],empty,train
jazz_001_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00001.wav,jazz.00001,/Users/ashfaquesami/425_project/data/clips_10s/jazz_001_1.wav,10.0,20.0,10.0,1,1,[NO_LYRICS],empty,train
jazz_001_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00001.wav,jazz.00001,/Users/ashfaquesami/425_project/data/clips_10s/jazz_001_2.wav,20.0,30.0,10.0,2,1,[NO_LYRICS],empty,train
jazz_002_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00002.wav,jazz.00002,/Users/ashfaquesami/425_project/data/clips_10s/jazz_002_0.wav,0.0,10.0,10.0,0,2,[NO_LYRICS],empty,val
jazz_002_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00002.wav,jazz.00002,/Users/ashfaquesami/425_project/data/clips_10s/jazz_002_1.wav,10.0,20.0,10.0,1,2,[NO_LYRICS],empty,val
jazz_002_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00002.wav,jazz.00002,/Users/ashfaquesami/425_project/data/clips_10s/jazz_002_2.wav,20.0,30.0,10.0,2,2,[NO_LYRICS],empty,val
jazz_003_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00003.wav,jazz.00003,/Users/ashfaquesami/425_project/data/clips_10s/jazz_003_0.wav,0.0,10.0,10.0,0,3,[NO_LYRICS],empty,train
jazz_003_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00003.wav,jazz.00003,/Users/ashfaquesami/425_project/data/clips_10s/jazz_003_1.wav,10.0,20.0,10.0,1,3,[NO_LYRICS],empty,train
jazz_003_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00003.wav,jazz.00003,/Users/ashfaquesami/425_project/data/clips_10s/jazz_003_2.wav,20.0,30.0,10.0,2,3,[NO_LYRICS],empty,train
jazz_004_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00004.wav,jazz.00004,/Users/ashfaquesami/425_project/data/clips_10s/jazz_004_0.wav,0.0,10.0,10.0,0,4,[NO_LYRICS],empty,test
jazz_004_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00004.wav,jazz.00004,/Users/ashfaquesami/425_project/data/clips_10s/jazz_004_1.wav,10.0,20.0,10.0,1,4,[NO_LYRICS],empty,test
jazz_004_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00004.wav,jazz.00004,/Users/ashfaquesami/425_project/data/clips_10s/jazz_004_2.wav,20.0,30.0,10.0,2,4,[NO_LYRICS],empty,test
jazz_005_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00005.wav,jazz.00005,/Users/ashfaquesami/425_project/data/clips_10s/jazz_005_0.wav,0.0,10.0,10.0,0,5,[NO_LYRICS],empty,train
jazz_005_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00005.wav,jazz.00005,/Users/ashfaquesami/425_project/data/clips_10s/jazz_005_1.wav,10.0,20.0,10.0,1,5,[NO_LYRICS],empty,train
jazz_005_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00005.wav,jazz.00005,/Users/ashfaquesami/425_project/data/clips_10s/jazz_005_2.wav,20.0,30.0,10.0,2,5,[NO_LYRICS],empty,train
jazz_006_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00006.wav,jazz.00006,/Users/ashfaquesami/425_project/data/clips_10s/jazz_006_0.wav,0.0,10.0,10.0,0,6,[NO_LYRICS],empty,train
jazz_006_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00006.wav,jazz.00006,/Users/ashfaquesami/425_project/data/clips_10s/jazz_006_1.wav,10.0,20.0,10.0,1,6,[NO_LYRICS],empty,train
jazz_006_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00006.wav,jazz.00006,/Users/ashfaquesami/425_project/data/clips_10s/jazz_006_2.wav,20.0,30.0,10.0,2,6,[NO_LYRICS],empty,train
jazz_007_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00007.wav,jazz.00007,/Users/ashfaquesami/425_project/data/clips_10s/jazz_007_0.wav,0.0,10.0,10.0,0,7,[NO_LYRICS],empty,train
jazz_007_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00007.wav,jazz.00007,/Users/ashfaquesami/425_project/data/clips_10s/jazz_007_1.wav,10.0,20.0,10.0,1,7,[NO_LYRICS],empty,train
jazz_007_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00007.wav,jazz.00007,/Users/ashfaquesami/425_project/data/clips_10s/jazz_007_2.wav,20.0,30.0,10.0,2,7,[NO_LYRICS],empty,train
jazz_008_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00008.wav,jazz.00008,/Users/ashfaquesami/425_project/data/clips_10s/jazz_008_0.wav,0.0,10.0,10.0,0,8,[NO_LYRICS],empty,test
jazz_008_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00008.wav,jazz.00008,/Users/ashfaquesami/425_project/data/clips_10s/jazz_008_1.wav,10.0,20.0,10.0,1,8,[NO_LYRICS],empty,test
jazz_008_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00008.wav,jazz.00008,/Users/ashfaquesami/425_project/data/clips_10s/jazz_008_2.wav,20.0,30.0,10.0,2,8,[NO_LYRICS],empty,test
jazz_009_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00009.wav,jazz.00009,/Users/ashfaquesami/425_project/data/clips_10s/jazz_009_0.wav,0.0,10.0,10.0,0,9,[NO_LYRICS],empty,train
jazz_009_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00009.wav,jazz.00009,/Users/ashfaquesami/425_project/data/clips_10s/jazz_009_1.wav,10.0,20.0,10.0,1,9,[NO_LYRICS],empty,train
jazz_009_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00009.wav,jazz.00009,/Users/ashfaquesami/425_project/data/clips_10s/jazz_009_2.wav,20.0,30.0,10.0,2,9,[NO_LYRICS],empty,train
jazz_010_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00010.wav,jazz.00010,/Users/ashfaquesami/425_project/data/clips_10s/jazz_010_0.wav,0.0,10.0,10.0,0,10,"Yeah, yeah, yeah, yeah, yeah, yeah.",ok,test
jazz_010_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00010.wav,jazz.00010,/Users/ashfaquesami/425_project/data/clips_10s/jazz_010_1.wav,10.0,20.0,10.0,1,10,[NO_LYRICS],empty,test
jazz_010_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00010.wav,jazz.00010,/Users/ashfaquesami/425_project/data/clips_10s/jazz_010_2.wav,20.0,30.0,10.0,2,10,[NO_LYRICS],empty,test
jazz_011_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00011.wav,jazz.00011,/Users/ashfaquesami/425_project/data/clips_10s/jazz_011_0.wav,0.0,10.0,10.0,0,11,[NO_LYRICS],empty,train
jazz_011_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00011.wav,jazz.00011,/Users/ashfaquesami/425_project/data/clips_10s/jazz_011_1.wav,10.0,20.0,10.0,1,11,[NO_LYRICS],empty,train
jazz_011_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00011.wav,jazz.00011,/Users/ashfaquesami/425_project/data/clips_10s/jazz_011_2.wav,20.0,30.0,10.0,2,11,[NO_LYRICS],empty,train
jazz_012_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00012.wav,jazz.00012,/Users/ashfaquesami/425_project/data/clips_10s/jazz_012_0.wav,0.0,10.0,10.0,0,12,[NO_LYRICS],empty,train
jazz_012_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00012.wav,jazz.00012,/Users/ashfaquesami/425_project/data/clips_10s/jazz_012_1.wav,10.0,20.0,10.0,1,12,[NO_LYRICS],empty,train
jazz_012_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00012.wav,jazz.00012,/Users/ashfaquesami/425_project/data/clips_10s/jazz_012_2.wav,20.0,30.0,10.0,2,12,[NO_LYRICS],empty,train
jazz_013_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00013.wav,jazz.00013,/Users/ashfaquesami/425_project/data/clips_10s/jazz_013_0.wav,0.0,10.0,10.0,0,13,[NO_LYRICS],empty,train
jazz_013_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00013.wav,jazz.00013,/Users/ashfaquesami/425_project/data/clips_10s/jazz_013_1.wav,10.0,20.0,10.0,1,13,[NO_LYRICS],empty,train
jazz_013_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00013.wav,jazz.00013,/Users/ashfaquesami/425_project/data/clips_10s/jazz_013_2.wav,20.0,30.0,10.0,2,13,[NO_LYRICS],empty,train
jazz_014_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00014.wav,jazz.00014,/Users/ashfaquesami/425_project/data/clips_10s/jazz_014_0.wav,0.0,10.0,10.0,0,14,[NO_LYRICS],empty,train
jazz_014_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00014.wav,jazz.00014,/Users/ashfaquesami/425_project/data/clips_10s/jazz_014_1.wav,10.0,20.0,10.0,1,14,[NO_LYRICS],empty,train
jazz_014_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00014.wav,jazz.00014,/Users/ashfaquesami/425_project/data/clips_10s/jazz_014_2.wav,20.0,30.0,10.0,2,14,[NO_LYRICS],empty,train
jazz_015_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00015.wav,jazz.00015,/Users/ashfaquesami/425_project/data/clips_10s/jazz_015_0.wav,0.0,10.0,10.0,0,15,[NO_LYRICS],empty,train
jazz_015_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00015.wav,jazz.00015,/Users/ashfaquesami/425_project/data/clips_10s/jazz_015_1.wav,10.0,20.0,10.0,1,15,[NO_LYRICS],empty,train
jazz_015_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00015.wav,jazz.00015,/Users/ashfaquesami/425_project/data/clips_10s/jazz_015_2.wav,20.0,30.0,10.0,2,15,[NO_LYRICS],empty,train
jazz_016_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00016.wav,jazz.00016,/Users/ashfaquesami/425_project/data/clips_10s/jazz_016_0.wav,0.0,10.0,10.0,0,16,[NO_LYRICS],empty,train
jazz_016_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00016.wav,jazz.00016,/Users/ashfaquesami/425_project/data/clips_10s/jazz_016_1.wav,10.0,20.0,10.0,1,16,[NO_LYRICS],empty,train
jazz_016_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00016.wav,jazz.00016,/Users/ashfaquesami/425_project/data/clips_10s/jazz_016_2.wav,20.0,30.0,10.0,2,16,[NO_LYRICS],empty,train
jazz_017_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00017.wav,jazz.00017,/Users/ashfaquesami/425_project/data/clips_10s/jazz_017_0.wav,0.0,10.0,10.0,0,17,[NO_LYRICS],empty,train
jazz_017_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00017.wav,jazz.00017,/Users/ashfaquesami/425_project/data/clips_10s/jazz_017_1.wav,10.0,20.0,10.0,1,17,[NO_LYRICS],empty,train
jazz_017_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00017.wav,jazz.00017,/Users/ashfaquesami/425_project/data/clips_10s/jazz_017_2.wav,20.0,30.0,10.0,2,17,[NO_LYRICS],empty,train
jazz_018_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00018.wav,jazz.00018,/Users/ashfaquesami/425_project/data/clips_10s/jazz_018_0.wav,0.0,10.0,10.0,0,18,[NO_LYRICS],empty,train
jazz_018_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00018.wav,jazz.00018,/Users/ashfaquesami/425_project/data/clips_10s/jazz_018_1.wav,10.0,20.0,10.0,1,18,[NO_LYRICS],empty,train
jazz_018_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00018.wav,jazz.00018,/Users/ashfaquesami/425_project/data/clips_10s/jazz_018_2.wav,20.0,30.0,10.0,2,18,[NO_LYRICS],empty,train
jazz_019_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00019.wav,jazz.00019,/Users/ashfaquesami/425_project/data/clips_10s/jazz_019_0.wav,0.0,10.0,10.0,0,19,[NO_LYRICS],empty,train
jazz_019_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00019.wav,jazz.00019,/Users/ashfaquesami/425_project/data/clips_10s/jazz_019_1.wav,10.0,20.0,10.0,1,19,[NO_LYRICS],empty,train
jazz_019_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00019.wav,jazz.00019,/Users/ashfaquesami/425_project/data/clips_10s/jazz_019_2.wav,20.0,30.0,10.0,2,19,[NO_LYRICS],empty,train
jazz_020_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00020.wav,jazz.00020,/Users/ashfaquesami/425_project/data/clips_10s/jazz_020_0.wav,0.0,10.0,10.0,0,20,[NO_LYRICS],empty,val
jazz_020_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00020.wav,jazz.00020,/Users/ashfaquesami/425_project/data/clips_10s/jazz_020_1.wav,10.0,20.0,10.0,1,20,[NO_LYRICS],empty,val
jazz_020_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00020.wav,jazz.00020,/Users/ashfaquesami/425_project/data/clips_10s/jazz_020_2.wav,20.0,30.0,10.0,2,20,[NO_LYRICS],empty,val
jazz_021_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00021.wav,jazz.00021,/Users/ashfaquesami/425_project/data/clips_10s/jazz_021_0.wav,0.0,10.0,10.0,0,21,[NO_LYRICS],empty,train
jazz_021_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00021.wav,jazz.00021,/Users/ashfaquesami/425_project/data/clips_10s/jazz_021_1.wav,10.0,20.0,10.0,1,21,[NO_LYRICS],empty,train
jazz_021_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00021.wav,jazz.00021,/Users/ashfaquesami/425_project/data/clips_10s/jazz_021_2.wav,20.0,30.0,10.0,2,21,[NO_LYRICS],empty,train
jazz_022_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00022.wav,jazz.00022,/Users/ashfaquesami/425_project/data/clips_10s/jazz_022_0.wav,0.0,10.0,10.0,0,22,[NO_LYRICS],empty,train
jazz_022_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00022.wav,jazz.00022,/Users/ashfaquesami/425_project/data/clips_10s/jazz_022_1.wav,10.0,20.0,10.0,1,22,[NO_LYRICS],empty,train
jazz_022_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00022.wav,jazz.00022,/Users/ashfaquesami/425_project/data/clips_10s/jazz_022_2.wav,20.0,30.0,10.0,2,22,[NO_LYRICS],empty,train
jazz_023_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00023.wav,jazz.00023,/Users/ashfaquesami/425_project/data/clips_10s/jazz_023_0.wav,0.0,10.0,10.0,0,23,[NO_LYRICS],empty,train
jazz_023_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00023.wav,jazz.00023,/Users/ashfaquesami/425_project/data/clips_10s/jazz_023_1.wav,10.0,20.0,10.0,1,23,[NO_LYRICS],empty,train
jazz_023_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00023.wav,jazz.00023,/Users/ashfaquesami/425_project/data/clips_10s/jazz_023_2.wav,20.0,30.0,10.0,2,23,[NO_LYRICS],empty,train
jazz_024_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00024.wav,jazz.00024,/Users/ashfaquesami/425_project/data/clips_10s/jazz_024_0.wav,0.0,10.0,10.0,0,24,[NO_LYRICS],empty,val
jazz_024_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00024.wav,jazz.00024,/Users/ashfaquesami/425_project/data/clips_10s/jazz_024_1.wav,10.0,20.0,10.0,1,24,[NO_LYRICS],empty,val
jazz_024_2,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00024.wav,jazz.00024,/Users/ashfaquesami/425_project/data/clips_10s/jazz_024_2.wav,20.0,30.0,10.0,2,24,[NO_LYRICS],empty,val
jazz_025_0,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00025.wav,jazz.00025,/Users/ashfaquesami/425_project/data/clips_10s/jazz_025_0.wav,0.0,10.0,10.0,0,25,[NO_LYRICS],empty,train
jazz_025_1,jazz,5,/Users/ashfaquesami/425_project/data/raw_gtzan/genres_original/jazz/jazz.00025.wav,jazz.00025,/Users/ashfaquesami/425_project/data/clips_10s/jazz_025_1.wav,10.0,20.0,10.0,1,25,[NO_LYRICS],empty,train
